NAZEV,ROD,PAD2,PAD3,PAD4,PAD5,PAD6,PAD7
Odrepsy,m,Odrepsu,Odrepsum,Odrepsy,Odrepsy,Odrepsech,Odrepsy
Odunec,F,Odunce,Odunci,Odunec,Odunci,Odunci,OduncĄ
Oede,N,Oede,Oede,Oede,Oede,Oede,Oede
Ohare,f,OharĄ,Oharum,Ohare,Ohare,OharĄch,Oharemi
Oharice,f,Oharic,OharicĄm,Oharice,Oharice,OharicĄch,Oharicemi
Oharov,M,Oharova,Oharovu,Oharov,Oharove,Oharovu,Oharovem
Oharovice,f,Oharovic,OharovicĄm,Oharovice,Oharovice,OharovicĄch,Oharovicemi
Ohavec,F,Ohavce,Ohavci,Ohavec,Ohavci,Ohavci,OhavcĄ
OhnĄc,F,OhnĄce,OhnĄci,OhnĄc,OhnĄci,OhnĄci,OhnĄcĄ
Ohnisov,M,Ohnisova,Ohnisovu,Ohnisov,Ohnisove,Ohnisovu,Ohnisovem
Ohnisovice,f,Ohnisovic,OhnisovicĄm,Ohnisovice,Ohnisovice,OhnisovicĄch,Ohnisovicemi
Ohnistany,f,Ohnistan,Ohnistan m,Ohnistany,Ohnistany,Ohnistanech,Ohnistanami
Ohonov,M,Ohonova,Ohonovu,Ohonov,Ohonove,Ohonovu,Ohonovem
Ohonovice,f,Ohonovic,OhonovicĄm,Ohonovice,Ohonovice,OhonovicĄch,Ohonovicemi
Ohrada,F,Ohrady,Ohrade,Ohradu,Ohrado,Ohrade,Ohradou
Ohradiste,N,Ohradiste,Ohradisti,Ohradiste,Ohradiste,Ohradisti,Ohradistem
Ohr dka,F,Ohr dky,Ohr dce,Ohr dku,Ohr dko,Ohr dce,Ohr dkou
Ohrarice,f,Ohraric,OhraricĄm,Ohrarice,Ohrarice,OhraricĄch,Ohraricemi
Ohrazenice,f,Ohrazenic,OhrazenicĄm,Ohrazenice,Ohrazenice,OhrazenicĄch,Ohrazenicemi
Ohrobec,F,Ohrobce,Ohrobci,Ohrobec,Ohrobci,Ohrobci,OhrobcĄ
Ohrozim,F,Ohrozimi,Ohrozimi,Ohrozim,Ohrozimi,Ohrozimi,OhrozimĄ
Ojov,M,Ojova,Ojovu,Ojov,Ojove,Ojovu,Ojovem
Ojovice,f,Ojovic,OjovicĄm,Ojovice,Ojovice,OjovicĄch,Ojovicemi
Okalec,M,Okalce,Okalci,Okalec,Okalci,Okalci,Okalcem
Okarec,M,Okarce,Okarci,Okarec,Okarci,Okarci,Okarcem
Okna,n,Oken,Oknum,Okna,Okna,Oknech,Okny
Okor,F,Okore,Okori,Okor,Okori,Okori,OkorĄ
Okounov,M,Okounova,Okounovu,Okounov,Okounove,Okounovu,Okounovem
Okounovice,f,Okounovic,OkounovicĄm,Okounovice,Okounovice,OkounovicĄch,Okounovicemi
Okov,M,Okova,Okovu,Okov,Okove,Okovu,Okovem
Okovice,f,Okovic,OkovicĄm,Okovice,Okovice,OkovicĄch,Okovicemi
Okrouhl ,F,Okrouhl,Okrouhl,Okrouhlou,Okrouhl ,Okrouhl,Okrouhlou
Okrouhl  Radoun,F,Okrouhl Radoune,Okrouhl Radouni,Okrouhlou Radoun,Okrouhl  Radouni,Okrouhl Radouni,Okrouhlou RadounĄ
Okrouhlice,f,Okrouhlic,OkrouhlicĄm,Okrouhlice,Okrouhlice,OkrouhlicĄch,Okrouhlicemi
Okrouhlicka,F,Okrouhlicky,Okrouhlicce,Okrouhlicku,Okrouhlicko,Okrouhlicce,Okrouhlickou
Okrouhlicky,f,Okrouhlicek,Okrouhlick m,Okrouhlicky,Okrouhlicky,Okrouhlick ch,Okrouhlickami
OkrouhlĄk,M,OkrouhlĄku,OkrouhlĄku,OkrouhlĄk,OkrouhlĄku,OkrouhlĄku,OkrouhlĄkem
Okrouhlo,N,Okrouhla,Okrouhlu,Okrouhlo,Okrouhlo,Okrouhlu,Okrouhlem
Okrov,M,Okrova,Okrovu,Okrov,Okrove,Okrovu,Okrovem
Okrov ,F,Okrov,Okrov,Okrovou,Okrov ,Okrov,Okrovou
Okrovice,f,Okrovic,OkrovicĄm,Okrovice,Okrovice,OkrovicĄch,Okrovicemi
OkruznĄ,F,OkruznĄ,OkruznĄ,OkruznĄ,OkruznĄ,OkruznĄ,OkruznĄ
Okresanec,F,Okresance,Okresanci,Okresanec,Okresanci,Okresanci,OkresancĄ
Okresice,f,Okresic,OkresicĄm,Okresice,Okresice,OkresicĄch,Okresicemi
OkrĄnek,M,OkrĄnku,OkrĄnku,OkrĄnek,OkrĄnku,OkrĄnku,OkrĄnkem
Okrisky,f,Okrisek,Okrisk m,Okrisky,Okrisky,Okrisk ch,Okriskami
OkrĄsky,f,OkrĄsek,OkrĄsk m,OkrĄsky,OkrĄsky,OkrĄsk ch,OkrĄskami
Olbramice,f,Olbramic,OlbramicĄm,Olbramice,Olbramice,OlbramicĄch,Olbramicemi
Olbramkostel,M,Olbramkostela,Olbramkostelu,Olbramkostel,Olbramkostele,Olbramkostelu,Olbramkostelem
Olbramov,M,Olbramova,Olbramovu,Olbramov,Olbramove,Olbramovu,Olbramovem
Olbramovice,f,Olbramovic,OlbramovicĄm,Olbramovice,Olbramovice,OlbramovicĄch,Olbramovicemi
Oldrichov,M,Oldrichova,Oldrichovu,Oldrichov,Oldrichove,Oldrichovu,Oldrichovem
Oldrichovice,f,Oldrichovic,OldrichovicĄm,Oldrichovice,Oldrichovice,OldrichovicĄch,Oldrichovicemi
Oldris,F,Oldrise,Oldrisi,Oldris,Oldrisi,Oldrisi,OldrisĄ
Oldrisov,M,Oldrisova,Oldrisovu,Oldrisov,Oldrisove,Oldrisovu,Oldrisovem
Oldrisovice,f,Oldrisovic,OldrisovicĄm,Oldrisovice,Oldrisovice,OldrisovicĄch,Oldrisovicemi
Olejov,M,Olejova,Olejovu,Olejov,Olejove,Olejovu,Olejovem
Olejovice,f,Olejovic,OlejovicĄm,Olejovice,Olejovice,OlejovicĄch,Olejovicemi
Oleksov,M,Oleksova,Oleksovu,Oleksov,Oleksove,Oleksovu,Oleksovem
Oleksovice,f,Oleksovic,OleksovicĄm,Oleksovice,Oleksovice,OleksovicĄch,Oleksovicemi
Olesenka,F,Olesenky,Olesence,Olesenku,Olesenko,Olesence,Olesenkou
Oleska,F,Olesky,Olesce,Olesku,Olesko,Olesce,Oleskou
Olesko,N,Oleska,Olesku,Olesko,Olesko,Olesku,Oleskem
Olesn ,F,Olesn,Olesn,Olesnou,Olesn ,Olesn,Olesnou
Olesn,N,Olesnho,Olesnmu,Olesn,Olesn,Olesnm,Olesnym
Olesnice,F,Olesnice,Olesnici,Olesnici,Olesnice,Olesnici,OlesnicĄ
OlesnĄk,M,OlesnĄku,OlesnĄku,OlesnĄk,OlesnĄku,OlesnĄku,OlesnĄkem
Olesov,M,Olesova,Olesovu,Olesov,Olesove,Olesovu,Olesovem
Olesovice,f,Olesovic,OlesovicĄm,Olesovice,Olesovice,OlesovicĄch,Olesovicemi
Olomouc,F,Olomouce,Olomouci,Olomouc,Olomouci,Olomouci,OlomoucĄ
Olomoucany,f,Olomoucan,Olomoucan m,Olomoucany,Olomoucany,Olomoucanech,Olomoucanami
Olomucany,f,Olomucan,Olomucan m,Olomucany,Olomucany,Olomucanech,Olomucanami
OlovĄ,N,OlovĄ,OlovĄ,OlovĄ,OlovĄ,OlovĄ,OlovĄm
Olovnice,F,Olovnice,Olovnici,Olovnici,Olovnice,Olovnici,OlovnicĄ
Olsany,f,Olsan,Olsanum,Olsany,Olsany,Olsanech,Olsanami
OlsĄ,N,OlsĄ,OlsĄ,OlsĄ,OlsĄ,OlsĄ,OlsĄm
Olsov,M,Olsova,Olsovu,Olsov,Olsove,Olsovu,Olsovem
Olsovec,M,Olsovce,Olsovci,Olsovec,Olsovci,Olsovci,Olsovcem
Olsovice,f,Olsovic,OlsovicĄm,Olsovice,Olsovice,OlsovicĄch,Olsovicemi
Omice,f,Omic,OmicĄm,Omice,Omice,OmicĄch,Omicemi
Omlenice,f,Omlenic,OmlenicĄm,Omlenice,Omlenice,OmlenicĄch,Omlenicemi
Omletice,f,Omletic,OmleticĄm,Omletice,Omletice,OmleticĄch,Omleticemi
Omnice,f,Omnic,OmnicĄm,Omnice,Omnice,OmnicĄch,Omnicemi
Ondratice,f,Ondratic,OndraticĄm,Ondratice,Ondratice,OndraticĄch,Ondraticemi
Ondrejov,M,Ondrejova,Ondrejovu,Ondrejov,Ondrejove,Ondrejovu,Ondrejovem
Ondrejovice,f,Ondrejovic,OndrejovicĄm,Ondrejovice,Ondrejovice,OndrejovicĄch,Ondrejovicemi
Onomysl,F,Onomysle,Onomysli,Onomysl,Onomysli,Onomysli,OnomyslĄ
Onsov,M,Onsova,Onsovu,Onsov,Onsove,Onsovu,Onsovem
Onsovice,f,Onsovic,OnsovicĄm,Onsovice,Onsovice,OnsovicĄch,Onsovicemi
Op cov,M,Op cova,Op covu,Op cov,Op cove,Op covu,Op covem
Op covice,f,Op covic,Op covicĄm,Op covice,Op covice,Op covicĄch,Op covicemi
Oparany,f,Oparan,Oparan m,Oparany,Oparany,Oparanech,Oparanami
Opatov,M,Opatova,Opatovu,Opatov,Opatove,Opatovu,Opatovem
Opatovec,M,Opatovce,Opatovci,Opatovec,Opatovci,Opatovci,Opatovcem
Opatovice,f,Opatovic,OpatovicĄm,Opatovice,Opatovice,OpatovicĄch,Opatovicemi
Opava,F,Opavy,Opave,Opavu,Opavo,Opave,Opavou
Opic rna,F,Opic rny,Opic rne,Opic rnu,Opic rno,Opic rne,Opic rnou
Oplany,f,Oplan,Oplan m,Oplany,Oplany,Oplanech,Oplanami
Oplocany,f,Oplocan,Oplocan m,Oplocany,Oplocany,Oplocanech,Oplocanami
Oplot,M,Oplotu,Oplotu,Oplot,Oplote,Oplotu,Oplotem
Opocnice,F,Opocnice,Opocnici,Opocnici,Opocnice,Opocnici,OpocnicĄ
Opocno,N,Opocna,Opocnu,Opocno,Opocno,Opocne,Opocnem
Opolany,f,Opolan,Opolan m,Opolany,Opolany,Opolanech,Opolanami
Oponesice,f,Oponesic,OponesicĄm,Oponesice,Oponesice,OponesicĄch,Oponesicemi
Oprostov,M,Oprostova,Oprostovu,Oprostov,Oprostove,Oprostovu,Oprostovem
Oprostovice,f,Oprostovic,OprostovicĄm,Oprostovice,Oprostovice,OprostovicĄch,Oprostovicemi
Or cov,M,Or cova,Or covu,Or cov,Or cove,Or covu,Or covem
Or covice,f,Or covic,Or covicĄm,Or covice,Or covice,Or covicĄch,Or covicemi
Orador,M,Oradoru,Oradoru,Orador,Oradore,Oradoru,Oradorem
Oraniste,F,Oraniste,Oranisti,Oraniste,Oraniste,Oranisti,Oranistem
Oreb,M,Orebu,Orebu,Oreb,Orebe,Orebu,Orebem
Orel,M,Orla,Orlu,Orel,Orle,Orlu,Orlem
Orlicky,f,Orlicek,Orlick m,Orlicky,Orlicky,Orlick ch,Orlickami
OrlĄk,M,OrlĄku,OrlĄku,OrlĄk,OrlĄku,OrlĄku,OrlĄkem
Orlov,M,Orlova,Orlovu,Orlov,Orlove,Orlovu,Orlovem
Orlov ,F,Orlov,Orlov,Orlovou,Orlov ,Orlov,Orlovou
Orlovice,f,Orlovic,OrlovicĄm,Orlovice,Orlovice,OrlovicĄch,Orlovicemi
Orech,M,Orechu,Orechu,Orech,Orechu,Orechu,Orechem
Orechov,M,Orechova,Orechovu,Orechov,Orechove,Orechovu,Orechovem
Orechov ,F,Orechov,Orechov,Orechovou,Orechov ,Orechov,Orechovou
Orechovice,f,Orechovic,OrechovicĄm,Orechovice,Orechovice,OrechovicĄch,Orechovicemi
Orechovka,F,Orechovky,Orechovce,Orechovku,Orechovko,Orechovce,Orechovkou
OresĄn,M,OresĄna,OresĄnu,OresĄn,OresĄne,OresĄnu,OresĄnem
OrĄn,M,OrĄna,OrĄnu,OrĄn,OrĄne,OrĄnu,OrĄnem
Osecany,f,Osecan,Osecan m,Osecany,Osecany,Osecanech,Osecanami
Osecek,M,Osecku,Osecku,Osecek,Osecku,Osecku,Oseckem
Osecn ,F,Osecn,Osecn,Osecnou,Osecn ,Osecn,Osecnou
Osecnice,f,Osecnic,OsecnicĄm,Osecnice,Osecnice,OsecnicĄch,Osecnicemi
Osek,M,Oseku,Oseku,Osek,Oseku,Oseku,Osekem
Oselce,m,Oselcu,Oselcum,Oselce,Oselce,OselcĄch,Oselci
Osice,f,Osic,OsicĄm,Osice,Osice,OsicĄch,Osicemi
OsĄcany,f,OsĄcan,OsĄcanum,OsĄcany,OsĄcany,OsĄcanech,OsĄcanami
OsĄcko,N,OsĄcka,OsĄcku,OsĄcko,OsĄcko,OsĄcku,OsĄckem
Osicky,f,Osicek,Osick m,Osicky,Osicky,Osick ch,Osickami
OsĄk,M,OsĄku,OsĄku,OsĄk,OsĄku,OsĄku,OsĄkem
Osiky,f,Osik,Osik m,Osiky,Osiky,Osik ch,Osikami
Oskava,F,Oskavy,Oskave,Oskavu,Oskavo,Oskave,Oskavou
OskorĄnek,M,OskorĄnku,OskorĄnku,OskorĄnek,OskorĄnku,OskorĄnku,OskorĄnkem
Oslava,F,Oslavy,Oslave,Oslavu,Oslavo,Oslave,Oslavou
Oslavany,f,Oslavan,Oslavan m,Oslavany,Oslavany,Oslavanech,Oslavanami
Oslavice,f,Oslavic,OslavicĄm,Oslavice,Oslavice,OslavicĄch,Oslavicemi
Oslavicka,F,Oslavicky,Oslavicce,Oslavicku,Oslavicko,Oslavicce,Oslavickou
Oslnov,M,Oslnova,Oslnovu,Oslnov,Oslnove,Oslnovu,Oslnovem
Oslnovice,f,Oslnovic,OslnovicĄm,Oslnovice,Oslnovice,OslnovicĄch,Oslnovicemi
Oslov,M,Oslova,Oslovu,Oslov,Oslove,Oslovu,Oslovem
Oslovice,f,Oslovic,OslovicĄm,Oslovice,Oslovice,OslovicĄch,Oslovicemi
Osoblaha,F,Osoblahy,Osoblaze,Osoblahu,Osoblaho,Osoblaze,Osoblahou
Osov,M,Osova,Osovu,Osov,Osove,Osovu,Osovem
Osov  BĄtyska,F,Osov BĄtysky,Osov BĄtysce,Osovou BĄtysku,Osov  BĄtysko,Osov BĄtysce,Osovou BĄtyskou
Osov,N,Osovho,Osovmu,Osov,Osov,Osovm,Osovym
Osovice,f,Osovic,OsovicĄm,Osovice,Osovice,OsovicĄch,Osovicemi
Ostasov,M,Ostasova,Ostasovu,Ostasov,Ostasove,Ostasovu,Ostasovem
Ostasovice,f,Ostasovic,OstasovicĄm,Ostasovice,Ostasovice,OstasovicĄch,Ostasovicemi
Ostopov,M,Ostopova,Ostopovu,Ostopov,Ostopove,Ostopovu,Ostopovem
Ostopovice,f,Ostopovic,OstopovicĄm,Ostopovice,Ostopovice,OstopovicĄch,Ostopovicemi
Ostr ,F,Ostr,Ostr,Ostrou,Ostr ,Ostr,Ostrou
Ostrava,F,Ostravy,Ostrave,Ostravu,Ostravo,Ostrave,Ostravou
Ostravice,F,Ostravice,Ostravici,Ostravici,Ostravice,Ostravici,OstravicĄ
Ostrolovsky Ujezd,M,Ostrolovskho Ujezda,Ostrolovskmu Ujezdu,Ostrolovsky Ujezd,Ostrolovsky Ujezde,Ostrolovskm Ujezde,Ostrolovskym Ujezdem
Ostromer,F,Ostromere,Ostromeri,Ostromer,Ostromeri,Ostromeri,OstromerĄ
Ostrov,M,Ostrova,Ostrovu,Ostrov,Ostrove,Ostrovu,Ostrovem
Ostrovacice,f,Ostrovacic,OstrovacicĄm,Ostrovacice,Ostrovacice,OstrovacicĄch,Ostrovacicemi
Ostrov nky,f,Ostrov nek,Ostrov nk m,Ostrov nky,Ostrov nky,Ostrov nk ch,Ostrov nkami
Ostrovec,M,Ostrovce,Ostrovci,Ostrovec,Ostrovci,Ostrovci,Ostrovcem
Ostrovice,f,Ostrovic,OstrovicĄm,Ostrovice,Ostrovice,OstrovicĄch,Ostrovicemi
Ostruzinov,M,Ostruzinova,Ostruzinovu,Ostruzinov,Ostruzinove,Ostruzinovu,Ostruzinovem
Ostruzinov ,F,Ostruzinov,Ostruzinov,Ostruzinovou,Ostruzinov ,Ostruzinov,Ostruzinovou
Ostruzinovice,f,Ostruzinovic,OstruzinovicĄm,Ostruzinovice,Ostruzinovice,OstruzinovicĄch,Ostruzinovicemi
Ostruzn ,F,Ostruzn,Ostruzn,Ostruznou,Ostruzn ,Ostruzn,Ostruznou
Ostruzno,N,Ostruzna,Ostruznu,Ostruzno,Ostruzno,Ostruznu,Ostruznem
Ostredek,M,Ostredku,Ostredku,Ostredek,Ostredku,Ostredku,Ostredkem
Ostresany,f,Ostresan,Ostresan m,Ostresany,Ostresany,Ostresanech,Ostresanami
Ostretice,f,Ostretic,OstreticĄm,Ostretice,Ostretice,OstreticĄch,Ostreticemi
OstretĄn,M,OstretĄna,OstretĄnu,OstretĄn,OstretĄne,OstretĄnu,OstretĄnem
Osvetimany,f,Osvetiman,Osvetiman m,Osvetimany,Osvetimany,Osvetimanech,Osvetimanami
OsvracĄn,M,OsvracĄna,OsvracĄnu,OsvracĄn,OsvracĄne,OsvracĄnu,OsvracĄnem
OselĄn,M,OselĄna,OselĄnu,OselĄn,OselĄne,OselĄnu,OselĄnem
Otaslavice,f,Otaslavic,OtaslavicĄm,Otaslavice,Otaslavice,OtaslavicĄch,Otaslavicemi
Otesice,f,Otesic,OtesicĄm,Otesice,Otesice,OtesicĄch,Otesicemi
Otice,f,Otic,OticĄm,Otice,Otice,OticĄch,Oticemi
OtĄn,M,OtĄna,OtĄnu,OtĄn,OtĄne,OtĄnu,OtĄnem
Otinoves,F,Otinovsi,Otinovsi,Otinoves,Otinovsi,Otinovsi,OtinovsĄ
Otmarov,M,Otmarova,Otmarovu,Otmarov,Otmarove,Otmarovu,Otmarovem
Otmarovice,f,Otmarovic,OtmarovicĄm,Otmarovice,Otmarovice,OtmarovicĄch,Otmarovicemi
OtmĄce,f,OtmĄcĄ,OtmĄcĄm,OtmĄce,OtmĄce,OtmĄcĄch,OtmĄcemi
Otnice,F,Otnice,Otnici,Otnici,Otnice,Otnici,OtnicĄ
Otov,M,Otova,Otovu,Otov,Otove,Otovu,Otovem
Otovice,f,Otovic,OtovicĄm,Otovice,Otovice,OtovicĄch,Otovicemi
Otradov,M,Otradova,Otradovu,Otradov,Otradove,Otradovu,Otradovem
Otradovice,f,Otradovic,OtradovicĄm,Otradovice,Otradovice,OtradovicĄch,Otradovicemi
OtrnĄce,f,OtrnĄcĄ,OtrnĄcĄm,OtrnĄce,OtrnĄce,OtrnĄcĄch,OtrnĄcemi
OtrocĄn,M,OtrocĄna,OtrocĄnu,OtrocĄn,OtrocĄne,OtrocĄnu,OtrocĄnem
Otrocineves,F,Otrocinevsi,Otrocinevsi,Otrocineves,Otrocinevsi,Otrocinevsi,OtrocinevsĄ
Otrokov,M,Otrokova,Otrokovu,Otrokov,Otrokove,Otrokovu,Otrokovem
Otrokovice,f,Otrokovic,OtrokovicĄm,Otrokovice,Otrokovice,OtrokovicĄch,Otrokovicemi
Otvice,f,Otvic,OtvicĄm,Otvice,Otvice,OtvicĄch,Otvicemi
Otvov,M,Otvova,Otvovu,Otvov,Otvove,Otvovu,Otvovem
Otvovice,f,Otvovic,OtvovicĄm,Otvovice,Otvovice,OtvovicĄch,Otvovicemi
Oubenice,f,Oubenic,OubenicĄm,Oubenice,Oubenice,OubenicĄch,Oubenicemi
Oucmanice,f,Oucmanic,OucmanicĄm,Oucmanice,Oucmanice,OucmanicĄch,Oucmanicemi
Oudolen,F,Oudolene,Oudoleni,Oudolen,Oudoleni,Oudoleni,OudolenĄ
OudolĄ,N,OudolĄ,OudolĄ,OudolĄ,OudolĄ,OudolĄ,OudolĄm
Ovc rna,F,Ovc rny,Ovc rne,Ovc rnu,Ovc rno,Ovc rne,Ovc rnou
Ovc ry,f,Ovc r,Ovc r m,Ovc ry,Ovc ry,Ovc rech,Ovc rami
Oveckov,M,Oveckova,Oveckovu,Oveckov,Oveckove,Oveckovu,Oveckovem
Oveckovice,f,Oveckovic,OveckovicĄm,Oveckovice,Oveckovice,OveckovicĄch,Oveckovicemi
Ovesn  Lhota,F,Ovesn Lhoty,Ovesn Lhote,Ovesnou Lhotu,Ovesn  Lhoto,Ovesn Lhote,Ovesnou Lhotou
Ozenval,M,Ozenvalu,Ozenvalu,Ozenval,Ozenvale,Ozenvalu,Ozenvalem
Ozmice,f,Ozmic,OzmicĄm,Ozmice,Ozmice,OzmicĄch,Ozmicemi
Oznice,f,Oznic,OznicĄm,Oznice,Oznice,OznicĄch,Oznicemi
Pabenice,f,Pabenic,PabenicĄm,Pabenice,Pabenice,PabenicĄch,Pabenicemi
Pacerice,f,Paceric,PacericĄm,Pacerice,Pacerice,PacericĄch,Pacericemi
Pacerov,M,Pacerova,Pacerovu,Pacerov,Pacerove,Pacerovu,Pacerovem
Pacrov,M,Pacrova,Pacrovu,Pacrov,Pacrove,Pacrovu,Pacrovem
Pacerovice,f,Pacerovic,PacerovicĄm,Pacerovice,Pacerovice,PacerovicĄch,Pacerovicemi
Pacrovice,f,Pacrovic,PacrovicĄm,Pacrovice,Pacrovice,PacrovicĄch,Pacrovicemi
Pacetluky,m,Pacetluku,Pacetlukum,Pacetluky,Pacetluky,Pacetluk ch,Pacetluky
Pacov,M,Pacova,Pacovu,Pacov,Pacove,Pacovu,Pacovem
Pacovice,f,Pacovic,PacovicĄm,Pacovice,Pacovice,PacovicĄch,Pacovicemi
Pacejov,M,Pacejova,Pacejovu,Pacejov,Pacejove,Pacejovu,Pacejovem
Pacejovice,f,Pacejovic,PacejovicĄm,Pacejovice,Pacejovice,PacejovicĄch,Pacejovicemi
Paclavice,f,Paclavic,PaclavicĄm,Paclavice,Paclavice,PaclavicĄch,Paclavicemi
P dlov,M,P dlova,P dlovu,P dlov,P dlove,P dlovu,P dlovem
P dlovice,f,P dlovic,P dlovicĄm,P dlovice,P dlovice,P dlovicĄch,P dlovicemi
Palaor,M,Palaoru,Palaoru,Palaor,Palaore,Palaoru,Palaorem
P lec,F,P lece,P leci,P lec,P leci,P leci,P lecĄ
Palenor,M,Palenoru,Palenoru,Palenor,Palenore,Palenoru,Palenorem
Palkov,M,Palkova,Palkovu,Palkov,Palkove,Palkovu,Palkovem
P lkov,M,P lkova,P lkovu,P lkov,P lkove,P lkovu,P lkovem
Palkovice,f,Palkovic,PalkovicĄm,Palkovice,Palkovice,PalkovicĄch,Palkovicemi
P lkovice,f,P lkovic,P lkovicĄm,P lkovice,P lkovice,P lkovicĄch,P lkovicemi
PalonĄn,M,PalonĄna,PalonĄnu,PalonĄn,PalonĄne,PalonĄnu,PalonĄnem
P lov,M,P lova,P lovu,P lov,P love,P lovu,P lovem
P lovice,f,P lovic,P lovicĄm,P lovice,P lovice,P lovicĄch,P lovicemi
Pametice,f,Pametic,PameticĄm,Pametice,Pametice,PameticĄch,Pameticemi
Panensk  RozsĄcka,n,Panenskych RozsĄcek,Panenskym RozsĄck m,Panensk  RozsĄcka,Panensk  RozsĄcka,Panenskych RozsĄck ch,Panenskymi RozsĄcky
Panensk Brezany,f,Panenskych Brezan,Panenskym Brezanum,Panensk Brezany,Panensk Brezany,Panenskych Brezanech,Panenskymi Brezanami
Panensky Tynec,M,Panenskho Tynce,Panenskmu Tynci,Panensky Tynec,Panensky Tynci,Panenskm Tynci,Panenskym Tyncem
PanosĄ Ujezd,M,PanosĄho Ujezdu,PanosĄmu Ujezdu,PanosĄ Ujezd,PanosĄ Ujezde,PanosĄm Ujezdu,PanosĄm Ujezdem
Pansk Dubenky,f,Panskych Dubenek,Panskym Dubenk m,Pansk Dubenky,Pansk Dubenky,Panskych Dubenk ch,Panskymi Dubenkami
Pansk Dubnky,f,Panskych Dubnek,Panskym Dubnk m,Pansk Dubnky,Pansk Dubnky,Panskych Dubnk ch,Panskymi Dubnkami
PapĄkov,M,PapĄkova,PapĄkovu,PapĄkov,PapĄkove,PapĄkovu,PapĄkovem
PapĄkovice,f,PapĄkovic,PapĄkovicĄm,PapĄkovice,PapĄkovice,PapĄkovicĄch,PapĄkovicemi
Paracov,M,Paracova,Paracovu,Paracov,Paracove,Paracovu,Paracovem
Paracovice,f,Paracovic,ParacovicĄm,Paracovice,Paracovice,ParacovicĄch,Paracovicemi
Pardubice,f,Pardubic,PardubicĄm,Pardubice,Pardubice,PardubicĄch,Pardubicemi
Parlet,M,Parletu,Parletu,Parlet,Parlete,Parletu,Parletem
Parsov,M,Parsova,Parsovu,Parsov,Parsove,Parsovu,Parsovem
Parsovice,f,Parsovic,ParsovicĄm,Parsovice,Parsovice,ParsovicĄch,Parsovicemi
Parturov,M,Parturova,Parturovu,Parturov,Parturove,Parturovu,Parturovem
Parturovice,f,Parturovic,ParturovicĄm,Parturovice,Parturovice,ParturovicĄch,Parturovicemi
Partutov,M,Partutova,Partutovu,Partutov,Partutove,Partutovu,Partutovem
Partutovice,f,Partutovic,PartutovicĄm,Partutovice,Partutovice,PartutovicĄch,Partutovicemi
Parezov,M,Parezova,Parezovu,Parezov,Parezove,Parezovu,Parezovem
Parezovice,f,Parezovic,ParezovicĄm,Parezovice,Parezovice,ParezovicĄch,Parezovicemi
Pasecnice,F,Pasecnice,Pasecnici,Pasecnici,Pasecnice,Pasecnici,PasecnicĄ
Paseka,F,Paseky,Pasece,Paseku,Paseko,Pasece,Pasekou
Paseky,f,Pasek,Pasek m,Paseky,Paseky,Pasek ch,Pasekami
Paskov,M,Paskova,Paskovu,Paskov,Paskove,Paskovu,Paskovem
Paskovice,f,Paskovic,PaskovicĄm,Paskovice,Paskovice,PaskovicĄch,Paskovicemi
P slov,M,P slova,P slovu,P slov,P slove,P slovu,P slovem
P slovice,f,P slovic,P slovicĄm,P slovice,P slovice,P slovicĄch,P slovicemi
Pasohl vky,f,Pasohl vek,Pasohl vk m,Pasohl vky,Pasohl vky,Pasohl vk ch,Pasohl vkami
Pastuchov,M,Pastuchova,Pastuchovu,Pastuchov,Pastuchove,Pastuchovu,Pastuchovem
Pastuchovice,f,Pastuchovic,PastuchovicĄm,Pastuchovice,Pastuchovice,PastuchovicĄch,Pastuchovicemi
Pastviny,f,Pastvin,Pastvin m,Pastviny,Pastviny,Pastvin ch,Pastvinami
Pasinka,F,Pasinky,Pasince,Pasinku,Pasinko,Pasince,Pasinkou
Pasov,M,Pasova,Pasovu,Pasov,Pasove,Pasovu,Pasovem
Pasovice,f,Pasovic,PasovicĄm,Pasovice,Pasovice,PasovicĄch,Pasovicemi
P tek,M,P tku,P tku,P tek,P tku,P tku,P tkem
Patokryje,f,PatokryjĄ,PatokryjĄm,Patokryje,Patokryje,PatokryjĄch,Patokryjemi
Patov,M,Patova,Patovu,Patov,Patove,Patovu,Patovem
P tov,M,P tova,P tovu,P tov,P tove,P tovu,P tovem
Patovice,f,Patovic,PatovicĄm,Patovice,Patovice,PatovicĄch,Patovicemi
P tovice,f,P tovic,P tovicĄm,P tovice,P tovice,P tovicĄch,P tovicemi
Pavlice,f,Pavlic,PavlicĄm,Pavlice,Pavlice,PavlicĄch,Pavlicemi
PavlĄkov,M,PavlĄkova,PavlĄkovu,PavlĄkov,PavlĄkove,PavlĄkovu,PavlĄkovem
PavlĄkovice,f,PavlĄkovic,PavlĄkovicĄm,PavlĄkovice,PavlĄkovice,PavlĄkovicĄch,PavlĄkovicemi
PavlĄnov,M,PavlĄnova,PavlĄnovu,PavlĄnov,PavlĄnove,PavlĄnovu,PavlĄnovem
PavlĄnovice,f,PavlĄnovic,PavlĄnovicĄm,PavlĄnovice,PavlĄnovice,PavlĄnovicĄch,PavlĄnovicemi
Pavlov,M,Pavlova,Pavlovu,Pavlov,Pavlove,Pavlovu,Pavlovem
Pavlovice,f,Pavlovic,PavlovicĄm,Pavlovice,Pavlovice,PavlovicĄch,Pavlovicemi
